num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
3,0,3,24,1670136370
3,0,3,24,1670136898
3,0,3,24,1670137161
3,0,3,24,1670137423
3,0,3,24,1670137683
3,0,3,24,1670137945
3,0,3,24,1670138205
3,0,3,24,1670138471
3,0,3,24,1670138741
3,0,3,24,1670139274
3,0,3,24,1670139542
3,0,3,24,1670139808
4,0,4,23,1670140076
5,0,5,22,1670140346
5,0,5,22,1670140612
5,0,5,22,1670140881
5,0,5,22,1670141145
4,0,4,23,1670141680
4,0,4,23,1670141943
4,0,4,23,1670142209
4,0,4,23,1670142475
4,0,4,23,1670142743
4,0,4,23,1670143008
4,0,4,23,1670143275
4,0,4,23,1670143540
4,0,4,23,1670144072
4,0,4,23,1670144338
4,0,4,23,1670144602
4,0,4,23,1670144868
4,0,4,23,1670145132
3,0,3,24,1670145401
3,0,3,24,1670145668
3,0,3,24,1670145933
3,0,3,24,1670146469
3,0,3,24,1670146736
3,0,3,24,1670147000
3,0,3,24,1670147268
3,0,3,24,1670147535
4,0,4,23,1670147799
4,0,4,23,1670148066
7,0,7,20,1670148597
7,0,7,20,1670148864
7,0,7,20,1670149132
6,0,6,21,1670149396
6,0,6,21,1670149664
7,0,7,20,1670149929
7,0,7,20,1670150197
7,0,7,20,1670150464
7,0,7,20,1670150998
8,1,7,19,1670151263
7,1,6,20,1670151532
7,1,6,20,1670151799
8,1,7,19,1670152064
8,1,7,19,1670152332
8,1,7,19,1670152600
9,1,8,18,1670152870
9,1,8,18,1670153135
9,1,8,18,1670153666
9,1,8,18,1670153933
10,1,9,17,1670154199
11,1,10,16,1670154465
11,1,10,16,1670154733
10,1,9,17,1670155001
10,1,9,17,1670155266
9,0,9,18,1670155533
9,0,9,18,1670156066
9,0,9,18,1670156334
8,0,8,19,1670156602
10,0,10,17,1670156870
8,0,8,19,1670157168
8,0,8,19,1670157430
8,0,8,19,1670157689
8,0,8,19,1670157949
8,0,8,19,1670158467
8,0,8,19,1670158730
7,0,7,20,1670159035
7,0,7,20,1670159299
7,0,7,20,1670159567
7,0,7,20,1670159834
7,0,7,20,1670160103
7,0,7,20,1670160368
7,0,7,20,1670160633
7,0,7,20,1670161167
7,0,7,20,1670161430
7,0,7,20,1670161698
7,0,7,20,1670161966
7,0,7,20,1670162232
7,0,7,20,1670162495
